row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
306,173.07861328125,4.442081666666667,DETECTED,173.079 m/z @4.4 [26C sample 1.mzML],173.07861328125,4.442081666666667,
307,173.09237670898438,7.799246666666666,DETECTED,173.092 m/z @7.8 [26C sample 1.mzML],173.09237670898438,7.799246666666666,
308,173.1078643798828,3.3450800000000003,DETECTED,173.108 m/z @3.3 [26C sample 1.mzML],173.1078643798828,3.3450800000000003,
309,173.1332550048828,3.0674116666666666,DETECTED,173.133 m/z @3.1 [26C sample 1.mzML],173.1332550048828,3.0674116666666666,
310,174.03929138183594,8.824916666666667,DETECTED,174.039 m/z @8.8 [26C sample 1.mzML],174.03929138183594,8.824916666666667,
311,174.0766143798828,4.868411666666666,DETECTED,174.077 m/z @4.9 [26C sample 1.mzML],174.0766143798828,4.868411666666666,
312,174.087890625,10.94108,DETECTED,174.088 m/z @10.9 [26C sample 1.mzML],174.087890625,10.94108,
313,174.1022186279297,20.63408666666667,DETECTED,174.102 m/z @20.6 [26C sample 1.mzML],174.1022186279297,20.63408666666667,
314,174.1126251220703,4.123753333333333,DETECTED,174.113 m/z @4.1 [26C sample 1.mzML],174.1126251220703,4.123753333333333,
315,174.1282501220703,3.217085,DETECTED,174.128 m/z @3.2 [26C sample 1.mzML],174.1282501220703,3.217085,
316,174.14952087402344,3.80758,DETECTED,174.150 m/z @3.8 [26C sample 1.mzML],174.14952087402344,3.80758,
317,174.8882293701172,22.786076666666666,DETECTED,174.888 m/z @22.8 [26C sample 1.mzML],174.8882293701172,22.786076666666666,
318,174.99838256835938,22.85641,DETECTED,174.998 m/z @22.9 [26C sample 1.mzML],174.99838256835938,22.85641,
319,175.02420043945312,14.91758,DETECTED,175.024 m/z @14.9 [26C sample 1.mzML],175.02420043945312,14.91758,
320,175.04212951660156,22.786076666666666,DETECTED,175.042 m/z @22.8 [26C sample 1.mzML],175.04212951660156,22.786076666666666,
321,175.0570068359375,3.560745,DETECTED,175.057 m/z @3.6 [26C sample 1.mzML],175.0570068359375,3.560745,
322,175.07888793945312,22.80974666666667,DETECTED,175.079 m/z @22.8 [26C sample 1.mzML],175.07888793945312,22.80974666666667,
